row_idx,filename,speaker_id,dataset_source,label,speech_duration,score_P1,score_P2,score_P3
902208,D:\VQI\Datasets\voxCELEB2\dev\wav\id06840\MVuOMUGcLV4\00012.wav,id06840,voxceleb2_dev,0,4.01,2.067654,1.771068,1.691673
165481,D:\VQI\Datasets\voxCELEB2\dev\wav\id00203\PXMrzqHA5IU\00017.wav,id00203,voxceleb2_dev,0,5.29,4.405707,2.711194,2.619986
1195328,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm3\none\sp0925\Lab41-SRI-VOiCES-rm3-none-sp0925-ch008140-sg0000-mc05-stu-far-dg150.wav,sp0925,voices,1,16.63,11.912861,10.679532,11.597603
379352,D:\VQI\Datasets\voxCELEB2\dev\wav\id02068\DT89pm3ViAU\00055.wav,id02068,voxceleb2_dev,0,3.94,-0.922825,-0.399145,0.268365
796999,D:\VQI\Datasets\voxCELEB2\dev\wav\id05870\wEGlRpag-ik\00099.wav,id05870,voxceleb2_dev,1,12.33,11.566515,10.718458,9.616501
798724,D:\VQI\Datasets\voxCELEB2\dev\wav\id05892\rE0_qrr8TJc\00214.wav,id05892,voxceleb2_dev,0,3.87,3.462365,2.344763,2.09115
1209408,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm4\none\sp5635\Lab41-SRI-VOiCES-rm4-none-sp5635-ch053458-sg0026-mc05-stu-far-dg040.wav,sp5635,voices,1,15.81,11.691036,11.800351,11.320312
902207,D:\VQI\Datasets\voxCELEB2\dev\wav\id06840\MVuOMUGcLV4\00011.wav,id06840,voxceleb2_dev,0,8.2,4.136681,1.526852,1.920979
717177,D:\VQI\Datasets\voxCELEB2\dev\wav\id05141\FWn2_S-7Avk\00087.wav,id05141,voxceleb2_dev,1,9.69,12.309867,11.824519,10.631531
232269,D:\VQI\Datasets\voxCELEB2\dev\wav\id00806\4wCdIdqF8ws\00042.wav,id00806,voxceleb2_dev,1,7.72,11.655415,11.12274,9.797815
842209,D:\VQI\Datasets\voxCELEB2\dev\wav\id06252\K5G5mjD_mhs\00240.wav,id06252,voxceleb2_dev,0,4.21,3.765779,1.18625,2.600533
1202034,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\musi\sp3235\Lab41-SRI-VOiCES-rm2-musi-sp3235-ch028452-sg0018-mc05-stu-far-dg020.wav,sp3235,voices,1,15.96,12.039591,12.457644,9.971646
590629,D:\VQI\Datasets\voxCELEB2\dev\wav\id04108\hli4ICvxt6I\00386.wav,id04108,voxceleb2_dev,0,5.93,0.131992,0.526456,-0.290604
258486,D:\VQI\Datasets\voxCELEB2\dev\wav\id01026\xGwXIrtXn7w\00096.wav,id01026,voxceleb2_dev,0,4.65,1.914814,1.849812,1.202277
730123,D:\VQI\Datasets\voxCELEB2\dev\wav\id05253\fuOeM7-fYLQ\00172.wav,id05253,voxceleb2_dev,1,11.18,12.233587,11.354393,10.339943
835176,D:\VQI\Datasets\voxCELEB2\dev\wav\id06196\K1tlX1g7Q7A\00234.wav,id06196,voxceleb2_dev,1,4.01,11.686808,11.381983,10.971619
1169532,D:\VQI\Datasets\voxCELEB2\dev\wav\id09040\l-e_R2ejqpw\00070.wav,id09040,voxceleb2_dev,0,7.97,2.474607,3.104089,3.077219
728332,D:\VQI\Datasets\voxCELEB2\dev\wav\id05235\GESrslKYi-8\00113.wav,id05235,voxceleb2_dev,0,4.35,4.23194,2.894667,2.846212
829561,D:\VQI\Datasets\voxCELEB2\dev\wav\id06138\3YroZbFlx4c\00026.wav,id06138,voxceleb2_dev,1,23.36,12.235288,10.893648,10.055141
494761,D:\VQI\Datasets\voxCELEB2\dev\wav\id03298\Ag7OAHi9cuA\00011.wav,id03298,voxceleb2_dev,0,5.95,2.429635,2.482338,1.012558
1197047,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm4\none\sp2769\Lab41-SRI-VOiCES-rm4-none-sp2769-ch176263-sg0028-mc01-stu-clo-dg120.wav,sp2769,voices,1,13.37,11.686077,11.594687,11.375322
1171362,D:\VQI\Datasets\voxCELEB2\dev\wav\id09051\6ACKWI70Mw8\00094.wav,id09051,voxceleb2_dev,0,5.45,2.797342,2.099281,2.576494
219179,D:\VQI\Datasets\voxCELEB2\dev\wav\id00700\nL-LPStjoQg\00067.wav,id00700,voxceleb2_dev,0,13.13,3.798921,1.106685,2.116878
835051,D:\VQI\Datasets\voxCELEB2\dev\wav\id06196\_3FwYEEa8ak\00371.wav,id06196,voxceleb2_dev,1,10.09,11.650995,11.628876,10.862823
360224,D:\VQI\Datasets\voxCELEB2\dev\wav\id01916\yzc7Wn7iSLA\00439.wav,id01916,voxceleb2_dev,0,6.22,0.927587,0.792584,-0.919859
386364,D:\VQI\Datasets\voxCELEB2\dev\wav\id02123\FFt75KEibe4\00033.wav,id02123,voxceleb2_dev,0,5.24,1.865931,1.983982,2.240882
616539,D:\VQI\Datasets\voxCELEB2\dev\wav\id04275\r4-gPNKQqJE\00042.wav,id04275,voxceleb2_dev,0,3.94,2.072791,2.012129,1.634197
31655,D:\VQI\Datasets\voxCELEB1\wav\id10318\hqXyZ37UvW8\00002.wav,id10318,voxceleb1_dev,1,14.65,11.727383,11.516603,10.475034
1103034,D:\VQI\Datasets\voxCELEB2\dev\wav\id08521\PHP53k1BRpw\00105.wav,id08521,voxceleb2_dev,0,22.84,3.463211,3.25796,2.240082
657985,D:\VQI\Datasets\voxCELEB2\dev\wav\id04617\eXtZpTTlOxg\00265.wav,id04617,voxceleb2_dev,1,22.4,11.649056,11.160288,9.691607
587230,D:\VQI\Datasets\voxCELEB2\dev\wav\id04080\k1XN5XQqErs\00294.wav,id04080,voxceleb2_dev,1,4.71,11.175303,10.883272,9.625065
174001,D:\VQI\Datasets\voxCELEB2\dev\wav\id00296\JYTyluv4Gws\00020.wav,id00296,voxceleb2_dev,0,8.55,1.911999,2.392848,2.128007
239676,D:\VQI\Datasets\voxCELEB2\dev\wav\id00888\aA8BeXjYr5U\00216.wav,id00888,voxceleb2_dev,1,12.67,11.862782,11.586406,9.801163
419712,D:\VQI\Datasets\voxCELEB2\dev\wav\id02457\vUebCu2Ugc0\00403.wav,id02457,voxceleb2_dev,0,7.78,3.063481,2.419135,1.60991
862596,D:\VQI\Datasets\voxCELEB2\dev\wav\id06431\rg6aRmaxdQg\00034.wav,id06431,voxceleb2_dev,0,4.58,2.168683,2.828053,3.012496
303626,D:\VQI\Datasets\voxCELEB2\dev\wav\id01402\A4i54uqFoAI\00004.wav,id01402,voxceleb2_dev,0,4.9,-1.212616,-0.659625,-0.850036
643191,D:\VQI\Datasets\voxCELEB2\dev\wav\id04517\NKH5Fu9iN_M\00157.wav,id04517,voxceleb2_dev,1,15.91,12.30075,11.923429,10.886892
1078603,D:\VQI\Datasets\voxCELEB2\dev\wav\id08295\jf-HrlvNraw\00185.wav,id08295,voxceleb2_dev,0,4.9,4.09775,3.063135,2.870859
820137,D:\VQI\Datasets\voxCELEB2\dev\wav\id06051\qQf8GRENTgk\00228.wav,id06051,voxceleb2_dev,1,7.63,11.44532,11.747317,10.293114
945263,D:\VQI\Datasets\voxCELEB2\dev\wav\id07165\eFrb9MBSL_o\00340.wav,id07165,voxceleb2_dev,0,4.87,2.469876,1.900251,0.797694
1196831,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm4\musi\sp8419\Lab41-SRI-VOiCES-rm4-musi-sp8419-ch286667-sg0000-mc01-stu-clo-dg170.wav,sp8419,voices,1,15.47,11.374147,10.759181,10.767941
427506,D:\VQI\Datasets\voxCELEB2\dev\wav\id02553\T6qyND6dGlE\00047.wav,id02553,voxceleb2_dev,0,5.96,3.13314,2.633023,3.848023
653751,D:\VQI\Datasets\voxCELEB2\dev\wav\id04586\Y6zecaZ-gPQ\00205.wav,id04586,voxceleb2_dev,0,4.68,4.420929,4.580446,3.567009
540856,D:\VQI\Datasets\voxCELEB2\dev\wav\id03733\Tm30OF0C314\00215.wav,id03733,voxceleb2_dev,1,18.33,11.428856,11.354951,10.223673
161523,D:\VQI\Datasets\voxCELEB2\dev\wav\id00181\iarLTjp9G4I\00185.wav,id00181,voxceleb2_dev,0,6.31,0.146523,-0.452755,-0.831222
257424,D:\VQI\Datasets\voxCELEB2\dev\wav\id01017\DY9kb9T7h1k\00042.wav,id01017,voxceleb2_dev,1,21.29,12.341729,11.018637,9.973011
358993,D:\VQI\Datasets\voxCELEB2\dev\wav\id01907\LM1IumoUtoE\00165.wav,id01907,voxceleb2_dev,0,4.13,4.207628,3.341873,2.467638
584701,D:\VQI\Datasets\voxCELEB2\dev\wav\id04049\JCDeI7UwWnE\00132.wav,id04049,voxceleb2_dev,1,5.95,11.864988,10.641733,9.62406
287614,D:\VQI\Datasets\voxCELEB2\dev\wav\id01248\Ww700OoQwh8\00021.wav,id01248,voxceleb2_dev,0,5.09,1.966932,3.04851,4.116203
79638,D:\VQI\Datasets\voxCELEB1\wav\id10735\ESIjgUlVEP0\00013.wav,id10735,voxceleb1_dev,0,4.05,2.613652,2.174176,3.114477
259209,D:\VQI\Datasets\voxCELEB2\dev\wav\id01037\wdVDWPTJgrs\00069.wav,id01037,voxceleb2_dev,1,6.82,11.880898,12.689266,9.64332
261304,D:\VQI\Datasets\voxCELEB2\dev\wav\id01048\cHguXGCUgeI\00085.wav,id01048,voxceleb2_dev,0,6.95,2.459553,0.703263,0.492747
1078944,D:\VQI\Datasets\voxCELEB2\dev\wav\id08297\YYvUsdRBftE\00122.wav,id08297,voxceleb2_dev,1,8.9,11.255114,10.674608,9.890094
826477,D:\VQI\Datasets\voxCELEB2\dev\wav\id06115\op8IPQ77ad0\00217.wav,id06115,voxceleb2_dev,1,19.88,11.935717,11.483614,9.961988
392005,D:\VQI\Datasets\voxCELEB2\dev\wav\id02187\9dQK9c_EWL8\00103.wav,id02187,voxceleb2_dev,1,4.06,11.701378,11.074421,10.043907
1011404,D:\VQI\Datasets\voxCELEB2\dev\wav\id07686\yDhDczR5Qu8\00426.wav,id07686,voxceleb2_dev,0,5.86,2.886883,2.955734,1.044504
681792,D:\VQI\Datasets\voxCELEB2\dev\wav\id04823\SzRIz881piQ\00245.wav,id04823,voxceleb2_dev,1,26.15,12.228709,12.737106,10.616333
438361,D:\VQI\Datasets\voxCELEB2\dev\wav\id02667\rCrcQlKHSPk\00437.wav,id02667,voxceleb2_dev,1,47.86,12.111298,11.716597,9.647777
1128411,D:\VQI\Datasets\voxCELEB2\dev\wav\id08700\gKgpktNfSTc\00162.wav,id08700,voxceleb2_dev,1,6.54,11.531387,11.456438,9.601467
347913,D:\VQI\Datasets\voxCELEB2\dev\wav\id01793\83anwn8iGl4\00022.wav,id01793,voxceleb2_dev,1,29.03,11.905186,10.92659,10.895548
1198459,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\musi\sp0093\Lab41-SRI-VOiCES-rm1-musi-sp0093-ch123172-sg0024-mc01-stu-clo-dg020.wav,sp0093,voices,1,15.89,11.37805,11.551846,10.930015
219391,D:\VQI\Datasets\voxCELEB2\dev\wav\id00708\6CDuwSt7hMI\00011.wav,id00708,voxceleb2_dev,1,11.2,11.346332,11.058716,9.649715
368553,D:\VQI\Datasets\voxCELEB2\dev\wav\id02001\sAR1zvEdKgw\00197.wav,id02001,voxceleb2_dev,1,12.45,11.810251,10.910563,9.868389
567612,D:\VQI\Datasets\voxCELEB2\dev\wav\id03920\U9Q-kns17QY\00167.wav,id03920,voxceleb2_dev,0,4.2,1.841548,0.953333,1.423
721825,D:\VQI\Datasets\voxCELEB2\dev\wav\id05178\JPQWle5DiSY\00036.wav,id05178,voxceleb2_dev,0,4.16,3.98337,3.544565,4.060873
956754,D:\VQI\Datasets\voxCELEB2\dev\wav\id07243\eq6poJEvUGk\00226.wav,id07243,voxceleb2_dev,1,6.68,11.85969,11.061783,10.314453
1126189,D:\VQI\Datasets\voxCELEB2\dev\wav\id08679\UT-cNuP8F4M\00030.wav,id08679,voxceleb2_dev,0,7.72,-0.120101,0.017901,-0.295874
826968,D:\VQI\Datasets\voxCELEB2\dev\wav\id06117\ci8szSMcyM0\00144.wav,id06117,voxceleb2_dev,0,14.02,0.961569,-0.510171,-0.599726
996813,D:\VQI\Datasets\voxCELEB2\dev\wav\id07572\ir07eumuHZI\00052.wav,id07572,voxceleb2_dev,1,9.28,11.486289,10.824005,10.138357
1019363,D:\VQI\Datasets\voxCELEB2\dev\wav\id07750\fUcFUiJzYc4\00387.wav,id07750,voxceleb2_dev,1,21.75,12.327049,11.768274,10.239017
360238,D:\VQI\Datasets\voxCELEB2\dev\wav\id01916\yzc7Wn7iSLA\00453.wav,id01916,voxceleb2_dev,0,4.9,0.863727,0.172149,-1.620773
1163530,D:\VQI\Datasets\voxCELEB2\dev\wav\id08997\xNeF2b52XW4\00161.wav,id08997,voxceleb2_dev,0,10.66,3.190773,0.386498,-0.967067
722631,D:\VQI\Datasets\voxCELEB2\dev\wav\id05186\zq4bmukj6Ak\00376.wav,id05186,voxceleb2_dev,0,9.38,4.056721,3.236988,3.926843
823477,D:\VQI\Datasets\voxCELEB2\dev\wav\id06081\63MDypeWyXM\00002.wav,id06081,voxceleb2_dev,0,5.12,3.026982,2.548704,2.14168
380443,D:\VQI\Datasets\voxCELEB2\dev\wav\id02077\mhjtpQMJrDk\00049.wav,id02077,voxceleb2_dev,0,4.48,4.137483,1.761709,3.759859
603548,D:\VQI\Datasets\voxCELEB2\dev\wav\id04194\zQfRGUS8IUs\00436.wav,id04194,voxceleb2_dev,0,4.01,1.966215,1.842272,3.250134
1027018,D:\VQI\Datasets\voxCELEB2\dev\wav\id07839\gJgj1DxOfKA\00042.wav,id07839,voxceleb2_dev,1,4.35,12.039881,12.171929,9.599577
698720,D:\VQI\Datasets\voxCELEB2\dev\wav\id04972\UInmPXDynpQ\00187.wav,id04972,voxceleb2_dev,1,9.57,11.463321,10.730404,9.666175
1205807,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm3\none\sp0887\Lab41-SRI-VOiCES-rm3-none-sp0887-ch123289-sg0020-mc01-stu-clo-dg080.wav,sp0887,voices,1,16.16,12.213516,12.972008,10.98143
679282,D:\VQI\Datasets\voxCELEB2\dev\wav\id04782\R0-cJcYpWZU\00191.wav,id04782,voxceleb2_dev,0,5.99,3.688789,3.423948,3.812521
1055151,D:\VQI\Datasets\voxCELEB2\dev\wav\id08113\5carRoB9xes\00015.wav,id08113,voxceleb2_dev,0,7.72,4.340826,3.980855,4.197363
1058088,D:\VQI\Datasets\voxCELEB2\dev\wav\id08138\pSD4oosLSHA\00119.wav,id08138,voxceleb2_dev,0,4.39,0.963251,2.444384,1.425838
927641,D:\VQI\Datasets\voxCELEB2\dev\wav\id07032\l0u4FXFXs3I\00140.wav,id07032,voxceleb2_dev,0,4.13,1.30318,0.385814,1.056409
524079,D:\VQI\Datasets\voxCELEB2\dev\wav\id03592\x8t3oL7X19M\00115.wav,id03592,voxceleb2_dev,1,4.71,11.209643,10.977255,9.937274
223102,D:\VQI\Datasets\voxCELEB2\dev\wav\id00739\CT-6UmfLiU0\00004.wav,id00739,voxceleb2_dev,0,4.71,3.051197,2.312809,2.709486
824157,D:\VQI\Datasets\voxCELEB2\dev\wav\id06096\BB7loQD-ueo\00037.wav,id06096,voxceleb2_dev,1,19.24,11.867949,11.097513,10.05468
527545,D:\VQI\Datasets\voxCELEB2\dev\wav\id03647\0yEm2mtfCvA\00001.wav,id03647,voxceleb2_dev,1,7.55,11.897335,11.10107,10.241379
55466,D:\VQI\Datasets\voxCELEB1\wav\id10520\GMkBHJS0td4\00005.wav,id10520,voxceleb1_dev,1,11.66,12.265871,12.602137,9.790752
212161,D:\VQI\Datasets\voxCELEB2\dev\wav\id00650\kHBrmonXX74\00386.wav,id00650,voxceleb2_dev,1,5.61,11.505089,11.383712,9.641968
346495,D:\VQI\Datasets\voxCELEB2\dev\wav\id01777\wJDhOCwJsWQ\00206.wav,id01777,voxceleb2_dev,1,13.12,12.740376,12.580116,9.805207
1118921,D:\VQI\Datasets\voxCELEB2\dev\wav\id08629\QNVUINJVI1A\00096.wav,id08629,voxceleb2_dev,1,7.21,12.213376,11.831264,10.414333
881197,D:\VQI\Datasets\voxCELEB2\dev\wav\id06595\o-_B77N2XH8\00045.wav,id06595,voxceleb2_dev,0,6.18,2.375999,1.949262,1.945718
798441,D:\VQI\Datasets\voxCELEB2\dev\wav\id05890\qLL9XdGEDfg\00119.wav,id05890,voxceleb2_dev,0,8.49,2.681182,2.096051,2.255767
1191648,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm1\babb\sp8855\Lab41-SRI-VOiCES-rm1-babb-sp8855-ch283228-sg0011-mc05-stu-far-dg130.wav,sp8855,voices,1,15.01,12.06004,11.485533,11.600105
821792,D:\VQI\Datasets\voxCELEB2\dev\wav\id06064\zFaDch2kpLI\00262.wav,id06064,voxceleb2_dev,0,4.26,3.125772,3.204818,2.805544
606786,D:\VQI\Datasets\voxCELEB2\dev\wav\id04216\rHUfpZ0JspM\00450.wav,id04216,voxceleb2_dev,1,16.29,12.198957,11.128421,10.530983
348606,D:\VQI\Datasets\voxCELEB2\dev\wav\id01798\_q1Pv_IiQ1o\00300.wav,id01798,voxceleb2_dev,0,4.2,0.252809,0.49467,0.345709
455033,D:\VQI\Datasets\voxCELEB2\dev\wav\id02888\hB1atz2b7qo\00423.wav,id02888,voxceleb2_dev,1,7.88,11.215429,11.320534,9.78433
409744,D:\VQI\Datasets\voxCELEB2\dev\wav\id02340\3mCRpI-Awv8\00022.wav,id02340,voxceleb2_dev,1,37.99,12.232201,10.74143,10.002754
917673,D:\VQI\Datasets\voxCELEB2\dev\wav\id06949\mdBIFP7xsXU\00380.wav,id06949,voxceleb2_dev,1,13.96,12.116866,11.191691,10.472773
404626,D:\VQI\Datasets\voxCELEB2\dev\wav\id02295\qOEyFOkd1-w\00121.wav,id02295,voxceleb2_dev,1,10.53,12.127937,11.368317,9.735682
266841,D:\VQI\Datasets\voxCELEB2\dev\wav\id01091\Rfa-CH_PWgM\00155.wav,id01091,voxceleb2_dev,0,3.82,1.081974,2.067294,2.056072
1195395,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm3\none\sp1898\Lab41-SRI-VOiCES-rm3-none-sp1898-ch145702-sg0001-mc01-stu-clo-dg100.wav,sp1898,voices,1,15.36,12.250213,12.630114,10.634968
808558,D:\VQI\Datasets\voxCELEB2\dev\wav\id05980\KCiWWtyH4Oo\00048.wav,id05980,voxceleb2_dev,1,30.25,11.214386,10.766378,9.835238
148174,D:\VQI\Datasets\voxCELEB2\dev\wav\id00049\xg6SYzWl2dc\00207.wav,id00049,voxceleb2_dev,0,4.26,1.346336,1.887868,-0.316033
276644,D:\VQI\Datasets\voxCELEB2\dev\wav\id01163\j_lUP8IIRE0\00345.wav,id01163,voxceleb2_dev,1,7.01,12.335171,10.89125,10.743483
201422,D:\VQI\Datasets\voxCELEB2\dev\wav\id00530\ULpjMz_YlRs\00143.wav,id00530,voxceleb2_dev,0,11.72,1.314447,0.921732,1.374801
181696,D:\VQI\Datasets\voxCELEB2\dev\wav\id00356\N-yjzAin0v0\00063.wav,id00356,voxceleb2_dev,0,5.03,0.250423,-0.482827,-0.393584
603874,D:\VQI\Datasets\voxCELEB2\dev\wav\id04195\lb5kmqk1k88\00429.wav,id04195,voxceleb2_dev,1,25.63,11.313301,11.668394,9.566994
632089,D:\VQI\Datasets\voxCELEB2\dev\wav\id04420\ocQJCu-P79o\00199.wav,id04420,voxceleb2_dev,0,4.39,4.484674,2.488887,3.276788
830668,D:\VQI\Datasets\voxCELEB2\dev\wav\id06146\7PtueBlUbzI\00007.wav,id06146,voxceleb2_dev,0,7.53,0.607354,1.633713,2.397075
421851,D:\VQI\Datasets\voxCELEB2\dev\wav\id02467\pSVqbFdzLGU\00264.wav,id02467,voxceleb2_dev,0,7.37,1.173216,1.384503,0.359004
610099,D:\VQI\Datasets\voxCELEB2\dev\wav\id04230\D7gf30x8LOU\00004.wav,id04230,voxceleb2_dev,0,6.57,0.921017,0.157257,0.283912
1046290,D:\VQI\Datasets\voxCELEB2\dev\wav\id08039\AmW_lyDvaIE\00036.wav,id08039,voxceleb2_dev,0,11.3,0.481774,0.799686,-0.261966
1207518,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm4\babb\sp1851\Lab41-SRI-VOiCES-rm4-babb-sp1851-ch148962-sg0034-mc05-stu-far-dg180.wav,sp1851,voices,0,16.13,2.805844,4.416732,4.005095
940543,D:\VQI\Datasets\voxCELEB2\dev\wav\id07132\PkrK3isT12k\00032.wav,id07132,voxceleb2_dev,0,10.28,2.720992,2.580502,1.733703
691607,D:\VQI\Datasets\voxCELEB2\dev\wav\id04907\pjrP5eSh3Ro\00420.wav,id04907,voxceleb2_dev,0,5.67,3.740997,1.025502,0.37159
606779,D:\VQI\Datasets\voxCELEB2\dev\wav\id04216\rcS-zaxw-W0\00463.wav,id04216,voxceleb2_dev,1,12.4,11.8331,11.129831,10.385176
631623,D:\VQI\Datasets\voxCELEB2\dev\wav\id04418\TdgS--9Zg_0\00025.wav,id04418,voxceleb2_dev,0,9.36,3.060793,2.064424,2.108077
1198711,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\musi\sp1841\Lab41-SRI-VOiCES-rm1-musi-sp1841-ch150351-sg0015-mc01-stu-clo-dg170.wav,sp1841,voices,1,15.68,11.48291,12.312819,10.853638
289884,D:\VQI\Datasets\voxCELEB2\dev\wav\id01264\wHDNP0YDxts\00380.wav,id01264,voxceleb2_dev,1,8.97,11.270005,11.161219,10.008065
1126525,D:\VQI\Datasets\voxCELEB2\dev\wav\id08683\C3c8iGKtB8k\00151.wav,id08683,voxceleb2_dev,0,5.0,2.164243,2.137984,1.588949
276613,D:\VQI\Datasets\voxCELEB2\dev\wav\id01163\fW4p9g_VpFE\00320.wav,id01163,voxceleb2_dev,1,5.16,11.78859,11.598505,10.48666
717181,D:\VQI\Datasets\voxCELEB2\dev\wav\id05141\FWn2_S-7Avk\00091.wav,id05141,voxceleb2_dev,1,14.05,12.355819,12.069654,10.801489
314215,D:\VQI\Datasets\voxCELEB2\dev\wav\id01523\2NaTnQw04yk\00030.wav,id01523,voxceleb2_dev,1,14.82,11.406155,10.91059,9.776401
169484,D:\VQI\Datasets\voxCELEB2\dev\wav\id00262\owg96_aXQcw\00367.wav,id00262,voxceleb2_dev,0,6.18,2.757161,1.895654,1.60544
1053611,D:\VQI\Datasets\voxCELEB2\dev\wav\id08089\x4PmH3mQB48\00039.wav,id08089,voxceleb2_dev,0,5.48,2.756202,2.64902,2.297387
1199042,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\musi\sp5968\Lab41-SRI-VOiCES-rm1-musi-sp5968-ch061356-sg0022-mc05-stu-far-dg160.wav,sp5968,voices,1,15.87,12.050163,12.420769,11.437654
936216,D:\VQI\Datasets\voxCELEB2\dev\wav\id07098\T6CEgnFQHUU\00255.wav,id07098,voxceleb2_dev,0,17.32,1.423215,2.736259,2.609291
1055354,D:\VQI\Datasets\voxCELEB2\dev\wav\id08114\9vEFALXCqpY\00030.wav,id08114,voxceleb2_dev,1,39.14,12.304859,11.112188,9.558578
1083960,D:\VQI\Datasets\voxCELEB2\dev\wav\id08335\v6wrZ9KJg0Q\00481.wav,id08335,voxceleb2_dev,1,8.77,11.592142,10.70545,10.071932
1192710,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm1\tele\sp4267\Lab41-SRI-VOiCES-rm1-tele-sp4267-ch287369-sg0016-mc05-stu-far-dg100.wav,sp4267,voices,1,15.77,11.211832,11.040821,11.155265
449478,D:\VQI\Datasets\voxCELEB2\dev\wav\id02824\Q-9ewtdc1bU\00012.wav,id02824,voxceleb2_dev,0,5.22,3.541481,2.588307,3.149698
1053202,D:\VQI\Datasets\voxCELEB2\dev\wav\id08081\bqyMBuhDsY8\00157.wav,id08081,voxceleb2_dev,1,7.7,11.432135,11.324808,9.790031
1090918,D:\VQI\Datasets\voxCELEB2\dev\wav\id08404\dRBFEZMB_7w\00028.wav,id08404,voxceleb2_dev,0,4.07,0.302467,2.126757,0.038406
63871,D:\VQI\Datasets\voxCELEB1\wav\id10587\5ogrwZ800Uo\00008.wav,id10587,voxceleb1_dev,1,10.09,11.46136,11.627237,9.793859
993079,D:\VQI\Datasets\voxCELEB2\dev\wav\id07553\ntkNSOKXENU\00231.wav,id07553,voxceleb2_dev,0,7.27,3.42462,1.756335,1.191746
1197893,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\babb\sp1425\Lab41-SRI-VOiCES-rm1-babb-sp1425-ch139297-sg0007-mc01-stu-clo-dg130.wav,sp1425,voices,1,16.42,11.833254,11.909027,11.910956
504133,D:\VQI\Datasets\voxCELEB2\dev\wav\id03360\cOZ6GWpYQDs\00143.wav,id03360,voxceleb2_dev,0,4.14,0.891496,0.2466,0.553121
820042,D:\VQI\Datasets\voxCELEB2\dev\wav\id06051\bc2NudrojMA\00159.wav,id06051,voxceleb2_dev,1,4.52,11.456951,11.93315,10.358963
258998,D:\VQI\Datasets\voxCELEB2\dev\wav\id01035\YboZNAr8uR8\00017.wav,id01035,voxceleb2_dev,0,5.76,2.464741,1.790818,1.639693
624084,D:\VQI\Datasets\voxCELEB2\dev\wav\id04355\5czMMkkTVq8\00001.wav,id04355,voxceleb2_dev,0,3.8,2.056473,1.498134,0.878076
174004,D:\VQI\Datasets\voxCELEB2\dev\wav\id00296\OI2SdJ12AfU\00023.wav,id00296,voxceleb2_dev,0,10.15,1.933616,1.745724,1.305269
902640,D:\VQI\Datasets\voxCELEB2\dev\wav\id06843\E8S1373v65Y\00084.wav,id06843,voxceleb2_dev,0,4.8,-0.68302,-0.964093,-0.205639
1203735,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\tele\sp4590\Lab41-SRI-VOiCES-rm2-tele-sp4590-ch018005-sg0011-mc01-stu-clo-dg010.wav,sp4590,voices,1,16.61,11.732397,11.116423,11.047751
549658,D:\VQI\Datasets\voxCELEB2\dev\wav\id03786\sElSlK5vUqU\00456.wav,id03786,voxceleb2_dev,1,6.18,11.397049,10.745157,9.564384
461808,D:\VQI\Datasets\voxCELEB2\dev\wav\id02952\Y51lz8lrW5A\00022.wav,id02952,voxceleb2_dev,0,6.5,3.006381,2.566019,2.856163
1092580,D:\VQI\Datasets\voxCELEB2\dev\wav\id08420\kOreihb6MMs\00023.wav,id08420,voxceleb2_dev,0,3.94,4.572541,4.063444,4.135412
571934,D:\VQI\Datasets\voxCELEB2\dev\wav\id03945\HqvcoqFnpOA\00108.wav,id03945,voxceleb2_dev,0,5.48,3.8903,2.630184,3.905232
395789,D:\VQI\Datasets\voxCELEB2\dev\wav\id02222\HImjYSSrimg\00012.wav,id02222,voxceleb2_dev,0,6.18,0.481376,1.407166,0.438622
1048390,D:\VQI\Datasets\voxCELEB2\dev\wav\id08048\zykRPE6XUKw\00305.wav,id08048,voxceleb2_dev,0,5.54,3.296279,2.159945,1.893219
827265,D:\VQI\Datasets\voxCELEB2\dev\wav\id06119\gwiyIHnH5Ak\00192.wav,id06119,voxceleb2_dev,0,5.28,3.564499,2.69861,2.794644
405881,D:\VQI\Datasets\voxCELEB2\dev\wav\id02300\0C4GQw5lSSM\00001.wav,id02300,voxceleb2_dev,0,5.86,1.500894,1.850207,1.414922
